,path,label,RGB_R_mean,RGB_G_mean,RGB_B_mean,RGB_R_kurtosis,RGB_G_kurtosis,RGB_B_kurtosis,RGB_R_skew,RGB_G_skew,RGB_B_skew,RGB_R_entropy,RGB_G_entropy,RGB_B_entropy,RGB_R_var,RGB_G_var,RGB_B_var,contours,area,perimeter,major_axis_ellipse,minor_axis_ellipse,cx,cy,aspect_ratio
60,../data/Basmati/basmati (14761).jpg,Basmati,55.92171513967123,51.76181170249454,49.382457753764804,-0.3523684163102856,-0.3456416800402131,-0.34118787594751687,1.2772114403266803,1.2795109716789557,1.2804538188320447,7.720547253543981,7.714942403458465,7.716551812534909,9793.681996552492,8435.585524065707,7672.895799868171,../imgs/basmati (14761).jpg,8931.5,548.0315254926682,289.03436279296875,44.69756317138672,127.75746888353953,118.06952919442423,0.4247787610619469
61,../data/Basmati/basmati (6942).jpg,Basmati,64.58640552995392,58.82073732718894,59.451958525345624,-0.9239344681766029,-0.9037561656699866,-0.9036735143037915,1.025623927877788,1.0314894357525406,1.0314872438078353,7.800851719436997,7.790471194980414,7.790841130537967,10888.783317494532,9104.863717428698,9298.558521509798,../imgs/basmati (6942).jpg,8902.5,503.46298384666443,235.0647430419922,50.249332427978516,124.63036600205933,124.39097631751379,3.1142857142857143
62,../data/Basmati/basmati (3680).jpg,Basmati,122.08669297998308,115.30095855652664,115.11361714124612,-1.9478089702773047,-1.9329694618891866,-1.9323794752439374,-0.1434178700325459,-0.13071824341147845,-0.13008443208533937,8.282055120984104,8.273183501007308,8.273410099489489,12343.260175333704,11145.36121419253,11108.806938903883,../imgs/basmati (3680).jpg,7271.0,443.8721446990967,205.4227752685547,48.03695297241211,126.89233484619263,119.66586439279328,1.4173913043478261
63,../data/Basmati/basmati (3080).jpg,Basmati,68.63418693982074,63.84033290653009,61.291165172855315,-1.0612823273728504,-1.0438115841019664,-1.037789062228852,0.9619351847370531,0.9667973002033493,0.9684992481833007,7.720212346167827,7.714307350277975,7.714512179797463,11759.477576451609,10222.016119735525,9427.741343200634,../imgs/basmati (3080).jpg,8016.0,449.4802281856537,206.3017120361328,52.19437026977539,120.17082501663339,124.32715818363273,3.96
64,../data/Basmati/basmati (1836).jpg,Basmati,101.11843373493976,96.7322891566265,95.1832530120482,-1.8917708319613584,-1.8885901467014756,-1.8854623001609683,0.2953744340589921,0.2967262544260224,0.29806646503870887,8.236610184251727,8.228996484589345,8.22812716578533,13031.230431281756,12009.962547771811,11638.592321948036,../imgs/basmati (1836).jpg,8503.5,506.05591082572937,239.92730712890625,46.6003532409668,123.07908508261305,124.94690421591109,0.6224489795918368
65,../data/Basmati/basmati (9694).jpg,Basmati,124.51580861779519,116.3817851147174,115.46054840514829,-1.9701825242052855,-1.9508892227428205,-1.950652071317685,-0.0836468695269009,-0.06796497490060643,-0.06834972409433003,8.265562220544577,8.257181111711189,8.257584277874363,13632.098379074734,12051.384878066863,11853.865119564949,../imgs/basmati (9694).jpg,7325.5,436.31579554080963,196.36050415039062,49.58918380737305,120.12290401110276,127.1180351739358,0.6585365853658537
66,../data/Basmati/basmati (371).jpg,Basmati,65.98795860771402,61.5236124176858,58.57046095954845,-1.05729203649971,-1.0460977499029782,-1.0327485040032676,0.9628486016223679,0.9662071492013182,0.9698232583211065,7.343761451715144,7.33465882330221,7.333813370305233,10812.730993292738,9462.455651296628,8587.323116156282,../imgs/basmati (371).jpg,5496.0,392.1665201187134,181.29071044921875,38.98200225830078,124.62794153323628,123.61026200873363,4.190476190476191
67,../data/Basmati/basmati (273).jpg,Basmati,145.78464033018867,141.06589033018867,141.7351120283019,-1.6182919853336841,-1.6110187819311135,-1.6111382006796537,-0.5720209705189608,-0.5668391169637799,-0.5665378507754274,8.412294932114747,8.408306047881602,8.407063127244855,11354.394215731487,10687.84044030401,10804.943543088864,../imgs/basmati (273).jpg,6959.0,434.416299700737,204.43052673339844,47.60128402709961,128.44754993533553,120.54423528284714,0.8163265306122449
68,../data/Basmati/basmati (7229).jpg,Basmati,177.90005016302985,174.42989716578882,174.36644093303235,-0.06167924747630771,-0.08336632476000894,-0.08561215779973086,-1.3659117934871166,-1.3444202155752232,-1.3423874898021984,8.758811464838427,8.757407529673234,8.757049265050288,8341.85394281163,8075.7487224123,8079.470937997703,../imgs/basmati (7229).jpg,8156.0,463.6122615337372,213.865966796875,51.06637191772461,129.37728870361286,125.52958966813797,0.8292682926829268
69,../data/Basmati/basmati (3599).jpg,Basmati,166.40564075903302,153.5705744736158,154.72641018975824,-1.2920835951803948,-1.2936128335821435,-1.2932669439849025,-0.8193547595575582,-0.8043462376291788,-0.8055829805471887,8.608119732492678,8.598994156420162,8.599538620117574,11800.59019953094,10229.728512875075,10371.692629769877,../imgs/basmati (3599).jpg,7885.5,480.68332719802856,234.31016540527344,45.07411193847656,120.37949400798935,120.86859848244667,1.2463768115942029
70,../data/Basmati/basmati (7975).jpg,Basmati,72.99494402311304,65.96063560852294,65.96821957385337,-1.2471755215133027,-1.2230826240070285,-1.222434771879332,0.858694707986599,0.8654195051733922,0.8656345387482696,7.86658283492184,7.861592639610899,7.861220420128903,11951.992751612976,9804.779117352113,9810.137186706088,../imgs/basmati (7975).jpg,8521.5,494.23253655433655,232.1754913330078,49.013389587402344,121.91969332472765,119.82094310469596,0.4405940594059406
71,../data/Basmati/basmati (9941).jpg,Basmati,139.0849136114623,132.09249894648124,131.89043404972608,-1.8736313227086743,-1.855613970514025,-1.8555591281151134,-0.2902044677618027,-0.2628337439104302,-0.26297724735283046,7.95371141482829,7.937928084981977,7.93809032673766,13619.034298317441,12591.798228605665,12549.781505627023,../imgs/basmati (9941).jpg,4904.5,396.31579542160034,184.61434936523438,35.53052520751953,125.54147551568286,126.25568355591804,0.6912751677852349
72,../data/Basmati/basmati (7816).jpg,Basmati,152.19382176052488,135.19614543466375,133.94477856752323,-1.724499036035678,-1.7096540257320276,-1.707958378054961,-0.500314109992423,-0.4701015440500883,-0.4681689668661601,8.462470940738456,8.448544563724392,8.449923258256728,13369.101033453195,10817.809941402578,10604.808596301431,../imgs/basmati (7816).jpg,7499.0,457.47012293338776,205.29061889648438,47.656517028808594,120.66931146375072,127.7586789349691,0.7818181818181819
73,../data/Basmati/basmati (10814).jpg,Basmati,160.28239869527036,147.2558022832769,147.37887341613347,-1.5232701975239147,-1.5202871244610185,-1.5196841274830273,-0.6604982589396563,-0.6525743528143529,-0.6538195359282823,8.60222668145812,8.594622918390378,8.594892620656825,12609.56910306573,10780.51479351956,10788.317375772585,../imgs/basmati (10814).jpg,8154.5,464.3990557193756,216.62823486328125,51.26228713989258,128.8576450630531,119.46790115886934,1.1142857142857143
74,../data/Basmati/basmati (9718).jpg,Basmati,71.1995145631068,66.27742718446602,65.15667475728155,-1.2276210847195568,-1.1715196014998315,-1.1652999362815186,0.8651024583766271,0.8822814847249868,0.8842317176319257,7.863300703232919,7.853957949798888,7.851981301529469,11367.61237840513,9949.105801147609,9631.93455496218,../imgs/basmati (9718).jpg,8453.0,491.50461411476135,225.12185668945312,49.127498626708984,123.40240151425529,124.37375290823769,0.3932038834951456
75,../data/Basmati/basmati (5951).jpg,Basmati,66.55369127516778,62.930648769574944,62.852100422570224,-1.013399538210385,-0.9955701682673372,-0.9891396909493424,0.9845464657560695,0.9892999316371686,0.9910964895060185,7.744176126230802,7.738467515502203,7.737665828949245,11216.772844316321,10070.36556077721,10052.50782991584,../imgs/basmati (5951).jpg,8268.5,488.83556711673737,220.83912658691406,49.0540771484375,119.16361290842755,124.08363064642921,3.380952380952381
76,../data/Basmati/basmati (12099).jpg,Basmati,193.1868318756074,181.24101068999028,181.33843537414967,0.10821797833647828,0.08614644968591811,0.08249635690055257,-1.4285683305906363,-1.4085462510122102,-1.4061500392574504,8.807038414490997,8.801097799937427,8.80070388805176,9216.635647786115,8255.567764187446,8276.87088423805,../imgs/basmati (12099).jpg,8421.5,489.9970363378525,230.6715545654297,49.2282829284668,126.61439965168515,129.05278157097905,1.2167832167832169
77,../data/Basmati/basmati (4060).jpg,Basmati,131.6144497863248,117.55128205128206,117.5604967948718,-1.9534871232472415,-1.9381487725220625,-1.9396817290041946,-0.13934938210941744,-0.12585269623100867,-0.12729259957871064,8.34079778592236,8.325072257567507,8.324293849501826,14312.07424099,11649.652017587112,11653.43651107798,../imgs/basmati (4060).jpg,7679.5,468.9432120323181,208.0685272216797,48.331607818603516,121.11971265490374,126.0175141610782,1.4786324786324787
78,../data/Basmati/basmati (610).jpg,Basmati,210.8579092830434,187.49780523492115,188.97967810112178,2.975975015338112,2.8998368050097163,2.908395125187308,-2.1953557516785698,-2.1556580106075183,-2.158812282647845,8.610953254625805,8.60325104885682,8.603665766919637,5910.187906472667,4859.82112182908,4924.406187573181,../imgs/basmati (610).jpg,6315.0,417.6711368560791,197.25018310546875,43.016414642333984,127.12649775666401,125.465056743204,0.9424460431654677
79,../data/Basmati/basmati (14312).jpg,Basmati,154.33612413485153,149.25351640991292,145.60046885465505,-1.5298192473213545,-1.5287058112387757,-1.528717140083983,-0.6653734713696338,-0.6591047153593375,-0.6579316755955726,8.707863745557717,8.704652988368785,8.702436624015728,11887.376527152262,11184.9195427811,10679.410256533916,../imgs/basmati (14312).jpg,9167.0,506.49956154823303,242.06564331054688,53.07051086425781,117.85435075088178,118.27297189193119,1.2919708029197081
80,../data/Basmati/basmati (10324).jpg,Basmati,84.65430752453653,80.220906683284,80.78921950459574,-1.6103964670877304,-1.6072847015975829,-1.607625699333067,0.6090060467735634,0.6106926582922777,0.6105372951532757,7.772703406004292,7.764008476463777,7.76419799865179,12613.345366629843,11409.190957208772,11568.139868202165,../imgs/basmati (10324).jpg,6614.5,476.31579530239105,216.0415802001953,40.367218017578125,119.57928288860332,124.3590848388641,0.5235602094240838
81,../data/Basmati/basmati (9148).jpg,Basmati,153.80516669072017,144.1583201039111,143.43065377399336,-1.569764478391301,-1.5694537517762581,-1.5685845535978484,-0.6308052520324465,-0.6238294355996957,-0.6236765018715185,8.453584947658852,8.441636348158083,8.442093790614226,11969.216477851418,10710.43257654005,10593.884388676346,../imgs/basmati (9148).jpg,7105.5,455.854899764061,226.25244140625,42.28868103027344,125.94623882907607,120.74766026317641,1.25
82,../data/Basmati/basmati (11146).jpg,Basmati,235.97240088878493,216.58098468015436,216.50239738042333,14.49681298881087,13.18066874658123,13.068063271278042,-3.991828612453669,-3.717718963543234,-3.6946167688726415,9.012033979030392,9.007513097907532,9.007484644664281,2667.9503551175007,2435.1146846110387,2440.2289440829963,../imgs/basmati (11146).jpg,8741.5,481.3696188926697,227.7737579345703,52.42283630371094,119.57669354992468,119.71562851531964,0.9554140127388535
83,../data/Basmati/basmati (1279).jpg,Basmati,56.85280451377365,53.64619980086293,53.385164288084965,-0.6399375798449909,-0.6315105315705507,-0.6300589676084214,1.15924148767073,1.1616174258390815,1.1617775359965332,7.382950949119869,7.372832574280725,7.378073635838804,9365.992770926603,8395.837653165525,8289.397449997901,../imgs/basmati (1279).jpg,6220.5,434.5512959957123,204.44969177246094,39.35194778442383,123.26088470916056,124.81719047236287,0.24615384615384617
84,../data/Basmati/basmati (4242).jpg,Basmati,79.70559142739387,76.36062645967853,71.92897376013188,-1.4356478445656835,-1.423063897762069,-1.4177381716748791,0.740330765001002,0.7447662223033018,0.7462557287428959,7.8490958118511225,7.839105022410397,7.842002390774834,12478.977068612296,11547.259562514539,10231.678016133257,../imgs/basmati (4242).jpg,7480.5,485.4873683452606,233.92869567871094,42.88393020629883,126.74707573023194,121.24739879241584,0.5102040816326531
85,../data/Basmati/basmati (1145).jpg,Basmati,74.0280400572246,69.07997138769672,69.81888412017167,-1.2810407193899,-1.2729313192386857,-1.2741975766422518,0.8359518200392156,0.8389663643200714,0.8385792419363528,7.71979881013713,7.704682787725513,7.705241434914194,11934.533405457623,10505.798039484158,10726.459614777701,../imgs/basmati (1145).jpg,7189.5,460.43354630470276,205.5625,46.30801773071289,120.08271321603263,126.73115886593875,2.4050632911392404
86,../data/Basmati/basmati (7526).jpg,Basmati,98.34582743988685,88.2053748231966,87.93691654879774,-1.8134817153896343,-1.7825980734439881,-1.7800932640431477,0.4152863125558778,0.42840172115833997,0.4294892394133008,8.004244369297568,7.992747355862301,7.992090158494454,13952.190304371921,11356.104638720895,11295.519641411705,../imgs/basmati (7526).jpg,7258.5,457.14422357082367,213.0285186767578,45.37211227416992,127.4145484604257,119.89196574131476,0.5898876404494382
87,../data/Basmati/basmati (2338).jpg,Basmati,88.58539417160107,81.35330314640659,80.98966678277023,-1.685163131539843,-1.6888341309199495,-1.6901092416219914,0.531216638133445,0.5294003179327442,0.5288564056241718,8.142444454003018,8.133597883550166,8.133496701936076,12547.307145313685,10653.538824860732,10556.933714192923,../imgs/basmati (2338).jpg,8822.0,501.30360329151154,217.25302124023438,53.79889678955078,126.40943096803446,123.68130809340286,0.4696969696969697
88,../data/Basmati/basmati (13666).jpg,Basmati,67.02723208237366,61.2414307004471,60.57932529467552,-0.9391611483837141,-0.8958743640073235,-0.8930478004406472,1.0219335693485254,1.0334992582196503,1.0342275354177122,7.6452065266246905,7.634858319954963,7.634370541495651,11676.706615140423,9835.08274901664,9628.086005289251,../imgs/basmati (13666).jpg,7587.0,454.5929265022278,210.7724151611328,47.057838439941406,122.05193093449321,122.99492553051272,3.161290322580645
89,../data/Basmati/basmati (8616).jpg,Basmati,72.20496407576748,67.3120836054866,66.4458523840627,-1.1491246564239035,-1.095421130130323,-1.0951413268207086,0.9151474552920801,0.9309850875604528,0.9309597494060331,7.746464999787866,7.739257331258406,7.738724388362413,12360.31344367931,10826.754204084455,10552.990111797935,../imgs/basmati (8616).jpg,7861.0,458.93607211112976,208.14564514160156,49.038330078125,123.5762413603019,124.89729890175126,0.30808080808080807
90,../data/Basmati/basmati (14963).jpg,Basmati,74.02457876024116,66.57226773844489,65.49327562219817,-1.2557611103042372,-1.2421055932240126,-1.239521406331994,0.8539841553695308,0.8584430971651853,0.8592526460558868,7.62724453170352,7.6129253693956755,7.611559785430106,12180.764119953183,9957.6063479413,9645.918837144778,../imgs/basmati (14963).jpg,6657.5,444.57568085193634,214.55795288085938,41.65571594238281,121.86589059957441,122.80758542996621,0.43243243243243246
91,../data/Basmati/basmati (2441).jpg,Basmati,114.37742640442217,102.54917084458157,102.210952564597,-1.9726049071895384,-1.9735593154029178,-1.973712466820403,0.04072364110147219,0.041889656194226674,0.041620580071033884,8.291924362970665,8.273839015723482,8.272719669236581,12983.275469350381,10623.063625421255,10560.906649548979,../imgs/basmati (2441).jpg,7982.5,504.45793068408966,233.15121459960938,46.53568649291992,126.06777325399311,127.55193652782127,1.5677966101694916
92,../data/Basmati/basmati (13658).jpg,Basmati,88.33001011414535,81.8800751336512,80.79843953185956,-1.6332618981046665,-1.5807118379188987,-1.579466066680025,0.590557145150221,0.6095063030619747,0.6099756441737383,7.877562621287855,7.873375200165622,7.872593430608347,13373.873465814087,11573.349871746994,11277.61332511876,../imgs/basmati (13658).jpg,7113.0,459.1025935411453,222.813232421875,44.50165557861328,126.29410937719668,122.11607854163738,0.5245901639344263
93,../data/Basmati/basmati (12966).jpg,Basmati,118.59344262295082,104.05787598004277,101.60755523877405,-1.9714295511749922,-1.9424547478509915,-1.9332070339290288,0.0350063226724245,0.05352957487402837,0.058713988471243525,8.188616994024533,8.175295728178456,8.175532515833332,13901.869493707864,10893.001069472859,10395.626029874888,../imgs/basmati (12966).jpg,7200.5,448.8010770082474,209.3629608154297,46.20560073852539,120.09589611832511,120.29872925491286,1.5596330275229358
94,../data/Basmati/basmati (13226).jpg,Basmati,124.59973355940414,110.98546687658956,109.58980259174034,-1.9661150098281635,-1.9465785309027865,-1.9437834860853624,-0.05942692288055413,-0.044513158776633706,-0.042631769935300684,8.398465414820457,8.385214199072237,8.385101912201993,13923.353774907815,11239.116659322415,10965.734002831321,../imgs/basmati (13226).jpg,8457.5,503.2274823188782,232.80335998535156,48.52596664428711,120.21058232338162,122.27115972016946,0.6542553191489362
95,../data/Basmati/basmati (3233).jpg,Basmati,61.38784126090628,57.611314382212214,57.53124120461582,-0.7539001521783213,-0.7235527924372103,-0.718494536194564,1.107987141307395,1.115350832256953,1.116633435262659,7.5453781510106905,7.5391551450462675,7.539132359039812,10616.044907048261,9393.696376347265,9370.157551991637,../imgs/basmati (3233).jpg,7314.0,469.56348943710327,212.9628448486328,45.43799591064453,123.69371524929358,123.54227053140096,3.0757575757575757
96,../data/Basmati/basmati (248).jpg,Basmati,211.5805429240733,190.63676450323825,191.14964861513022,3.375245692891127,3.25934470000188,3.2654205514819807,-2.28156487427344,-2.227623946283711,-2.229275110962589,8.782783607435503,8.774132498721189,8.774475614097302,5601.99933480238,4767.124777625813,4782.877701750582,../imgs/basmati (248).jpg,7425.5,437.5706294775009,202.78224182128906,48.62786102294922,123.60509954436289,122.75961214733015,0.9583333333333334
97,../data/Basmati/basmati (2050).jpg,Basmati,57.82229535170712,51.40065816536405,51.55423008364185,-0.43654998827243974,-0.4113061750004996,-0.41383642028851186,1.2433543051138716,1.249929450112696,1.249215315334806,7.511545221918128,7.492558287178662,7.493398970597039,10435.548566402827,8354.168829952117,8397.825010558334,../imgs/basmati (2050).jpg,7502.5,478.1492757797241,223.94467163085938,44.2320442199707,123.59495723647673,123.99820059980007,0.3076923076923077
98,../data/Basmati/basmati (3380).jpg,Basmati,95.08742183742184,90.24651274651275,85.62385762385762,-1.7809025521633768,-1.7658763897201204,-1.7554815121596392,0.45227442304832405,0.4587585130389392,0.46309252834735526,8.120006381976479,8.111279303036438,8.108518967343164,13740.928023608005,12479.170111696689,11272.408059962412,../imgs/basmati (3380).jpg,8521.0,494.21529173851013,234.25242614746094,49.139625549316406,126.72335015452019,127.72790752259125,0.5538461538461539
99,../data/Basmati/basmati (9982).jpg,Basmati,81.48357723577236,71.95447154471545,72.09756097560975,-1.4529311895918005,-1.425589978724352,-1.4261486769521725,0.72973453661642,0.7381538799555556,0.7378886141601447,7.670933715568264,7.661416173808009,7.661994839812411,13038.919974195254,10252.329959680084,10287.682514376364,../imgs/basmati (9982).jpg,6335.0,421.22034311294556,188.11094665527344,43.10600280761719,124.28497763746381,125.85267034990791,0.3743016759776536
100,../data/Jasmine/Jasmine (11793).jpg,Jasmine,99.38218274794778,97.5812138339389,87.42201587942404,-1.9227082049962192,-1.9233754756073633,-1.9260810716102235,0.2405221333887923,0.24065823231185754,0.23906855987984607,8.1315776685945,8.129090328610701,8.12409670757305,12113.354407347037,11711.636218200945,9434.402981860063,../imgs/Jasmine (11793).jpg,7615.5,433.88939011096954,199.6995086669922,50.66333770751953,122.54078305210862,125.22784671612719,1.7291666666666667
101,../data/Jasmine/Jasmine (2746).jpg,Jasmine,84.34076803723816,79.84871993793638,79.88013964313421,-1.738297703348594,-1.7389775117797586,-1.7383291810151704,0.4974463077172433,0.4976767023423373,0.49794525307861537,7.609640004199813,7.597571280686315,7.595051232045794,11360.112154879474,10270.782777647708,10295.831250252028,../imgs/Jasmine (2746).jpg,5299.0,325.82337522506714,142.3727264404297,50.27679443359375,125.13103101214064,120.32414921054286,0.3602941176470588
102,../data/Jasmine/Jasmine (4662).jpg,Jasmine,176.89925305155765,167.93295682273637,166.67261796319912,-0.4780837433998042,-0.4856344141313782,-0.4850946957344009,-1.2128654337534726,-1.2074804071872474,-1.2065661845269464,8.364595096985646,8.35393552573188,8.354216696878463,9290.230148831755,8569.634783769498,8435.941463742005,../imgs/Jasmine (4662).jpg,5630.0,343.64674854278564,157.60791015625,49.73377227783203,118.49899348727057,119.3840734162226,1.297872340425532
103,../data/Jasmine/Jasmine (10579).jpg,Jasmine,98.64728033472804,93.23661087866108,92.49853556485355,-1.847917604518662,-1.8454881946951889,-1.8453823925448107,0.3706162780703201,0.3723499491435219,0.3723191765835434,7.619754493220851,7.607279048577505,7.608460685879023,13598.242534444427,12273.658868848583,12071.494349319864,../imgs/Jasmine (10579).jpg,4926.0,334.9360729455948,143.6754608154297,46.12834548950195,123.67739206929218,118.72756800649614,0.43795620437956206
104,../data/Jasmine/Jasmine (7623).jpg,Jasmine,121.33117696160267,115.89002504173622,115.29403171953255,-1.9156444945951816,-1.9173147505257409,-1.9162620203381533,-0.24549922269253707,-0.24456667655798642,-0.2438514860705368,7.936914463836102,7.926000602393652,7.9241821102367105,10986.685605626448,10153.266077461809,10066.034789087475,../imgs/Jasmine (7623).jpg,4932.0,335.3624792098999,147.71484375,45.180084228515625,118.90294674236279,121.88223168423897,1.641025641025641
105,../data/Jasmine/Jasmine (9848).jpg,Jasmine,96.28952113804849,89.41514726507714,82.96072931276298,-1.922989035113467,-1.919928147953265,-1.912025353159922,0.24813223629405484,0.250948313015397,0.25485314373810586,7.730736752515095,7.719697372153352,7.716778900544523,11455.19427809167,9986.55776695387,8627.964396502764,../imgs/Jasmine (9848).jpg,5139.0,345.0782083272934,148.36659240722656,44.782447814941406,119.73801647531944,124.02244275799441,2.203125
106,../data/Jasmine/Jasmine (11432).jpg,Jasmine,119.14916683396908,116.56715518972094,116.21963461152379,-1.9433853000078973,-1.944190595412611,-1.9435484453151237,-0.18078119017373764,-0.17983882987424624,-0.17957135477878808,7.944433769006302,7.932213211188381,7.932655887759593,11346.063475013525,10995.197909373428,10924.72148559225,../imgs/Jasmine (11432).jpg,5126.0,352.33304047584534,157.29539489746094,44.52423095703125,122.2934386786318,126.45919495383013,1.5116279069767442
107,../data/Jasmine/Jasmine (8741).jpg,Jasmine,126.68589996061442,120.73434423001181,117.19456478928713,-1.9406130177572005,-1.9396557015626206,-1.9372042127681173,-0.2017325163372399,-0.19943962997568102,-0.19720771585651997,7.969073746903173,7.9570261327255345,7.956165956137887,12631.41315684072,11621.156091052831,10969.229966519924,../imgs/Jasmine (8741).jpg,5219.5,333.80613005161285,140.657958984375,48.42686080932617,124.83469042373152,123.49050036721269,0.578125
108,../data/Jasmine/Jasmine (11609).jpg,Jasmine,171.06816961889425,161.46484165324745,161.90534979423867,-0.7592701369088735,-0.764348655361204,-0.7623976505994068,-1.085532088791955,-1.0814671982250321,-1.0832320823284243,8.355202024889469,8.347773844622623,8.348010937976277,9705.885673175024,8776.648835459808,8815.117003049052,../imgs/Jasmine (11609).jpg,5737.5,364.3746701478958,158.81639099121094,48.37334060668945,127.05748729121277,123.49562817719679,0.832
109,../data/Jasmine/Jasmine (10536).jpg,Jasmine,145.33695031410622,137.75671045117076,136.49895297924996,-1.7446686845470754,-1.7452492454137938,-1.7457979958768257,-0.4755296198870105,-0.4759877058992664,-0.47527523524357923,8.113176473128258,8.107918638577269,8.105383978627279,12605.262820853613,11396.290324758535,11226.321957784387,../imgs/Jasmine (10536).jpg,5399.5,349.26197278499603,154.79977416992188,47.0977897644043,126.31536870697903,125.01271722690372,0.6929133858267716
110,../data/Jasmine/Jasmine (7789).jpg,Jasmine,160.6280737704918,153.64303278688524,153.72540983606558,-1.1832441302368528,-1.185226780992808,-1.1850170462404743,-0.8806705061307727,-0.8793139927715632,-0.8793003689397417,8.168848365941598,8.161918480800278,8.161603050320926,10376.580318420789,9605.092246539909,9619.553288766461,../imgs/Jasmine (7789).jpg,5014.0,336.3330405950546,146.90957641601562,45.34883117675781,127.92780215396888,126.14093870495944,1.3333333333333333
111,../data/Jasmine/Jasmine (3522).jpg,Jasmine,138.60230929396175,131.46166950596253,129.1442362294151,-1.8096824994374145,-1.811638308022038,-1.8112342542509,-0.4078352234484926,-0.40728089008714313,-0.40687715872382296,8.103199790565089,8.089877404510013,8.089477156234224,12140.144511040435,11104.880747316858,10722.911999241565,../imgs/Jasmine (3522).jpg,5429.0,356.47517466545105,161.8389434814453,45.99578857421875,119.15601399889482,128.05188186897524,0.776
112,../data/Jasmine/Jasmine (3651).jpg,Jasmine,132.58237627897265,126.30403006890792,126.51827103779495,-1.8972211224356517,-1.8966555097954956,-1.8961387355923425,-0.2884554951664656,-0.28597020713328036,-0.28572385872556705,7.943835834310262,7.932180092883005,7.932635190614894,12726.853362405083,11700.951207396047,11734.540749902737,../imgs/Jasmine (3651).jpg,4927.0,328.04877066612244,134.94757080078125,47.21539306640625,127.70066301332791,123.87125363642514,1.7777777777777777
113,../data/Jasmine/Jasmine (9797).jpg,Jasmine,169.78246346555323,161.69060542797496,158.3849686847599,-1.0522676082042213,-1.0559450128761794,-1.0553652088568992,-0.9551108528614163,-0.9514067892068823,-0.9510159333439356,8.17306277381487,8.161064050629186,8.160441473375386,10776.831174724657,9988.431206105273,9594.692300155597,../imgs/Jasmine (9797).jpg,4927.0,340.9604561328888,155.02696228027344,42.497825622558594,127.53690548677355,126.01292199445233,1.3369565217391304
114,../data/Jasmine/Jasmine (659).jpg,Jasmine,80.41887031944151,77.00867357732177,76.14364290247514,-1.5312607004571688,-1.5300221759626258,-1.530802756001982,0.6739933558156013,0.67507289363934,0.6746945390113607,7.4213113383936795,7.409648288128196,7.408124142923683,12187.486066589276,11271.619345120229,11028.50126221054,../imgs/Jasmine (659).jpg,4876.5,336.40916073322296,150.5762939453125,43.38224792480469,123.1735192590314,126.88888888888889,0.3546099290780142
115,../data/Jasmine/Jasmine (5468).jpg,Jasmine,79.25190228273928,76.75490588706448,76.48698438125751,-1.7161811539324952,-1.7166819074305704,-1.7165681966587334,0.5226898098401974,0.5229358087628667,0.5230084901304493,7.558563793808337,7.548742526889149,7.546657551521369,10315.106749485045,9742.289948899834,9687.440859828748,../imgs/Jasmine (5468).jpg,5139.0,324.5096666812897,144.07716369628906,48.30556869506836,123.16789907245247,123.47308166309917,2.66
116,../data/Jasmine/Jasmine (9246).jpg,Jasmine,96.5641129032258,91.31209677419355,90.62520161290323,-1.8839957536925798,-1.8838910094976802,-1.8831633083234822,0.3200854458406194,0.32057969693833516,0.3207460450976478,7.667079605564349,7.654415648207538,7.65855070378222,12572.30395405177,11347.234450442247,11149.309727781932,../imgs/Jasmine (9246).jpg,5101.0,311.6812391281128,134.85394287109375,51.46872329711914,124.39410573090242,123.91482062340718,2.5918367346938775
117,../data/Jasmine/Jasmine (9842).jpg,Jasmine,90.17407718120805,84.41946308724832,78.43875838926175,-1.8474878556432048,-1.846301131337145,-1.8386266798017716,0.36728371613249766,0.36903860559354185,0.37186589219974814,7.617829957654848,7.6032235946594575,7.6020799219375474,11306.680267604783,10034.550560785552,8675.201786377866,../imgs/Jasmine (9842).jpg,4912.0,329.6223645210266,141.70614624023438,46.21893310546875,126.34195168295331,123.53725570032573,2.392857142857143
118,../data/Jasmine/Jasmine (1410).jpg,Jasmine,188.33255938560458,179.50133952491515,179.0041078764065,0.5235515164726352,0.5197710753916192,0.521466800948307,-1.570447524731646,-1.5681129116528925,-1.5685873042527874,8.440695471476936,8.435681739417577,8.435872703264664,7864.353772892303,7234.513616708977,7189.144651816189,../imgs/Jasmine (1410).jpg,5740.0,351.93102049827576,150.28988647460938,51.4444694519043,123.27990708478512,127.17232868757259,0.8677685950413223
119,../data/Jasmine/Jasmine (2335).jpg,Jasmine,94.64893836322408,92.40836940836941,92.0909090909091,-1.955968867003222,-1.9564357004343007,-1.9563699442192393,0.17784401512447195,0.17842196176268807,0.17847627733188834,7.729321271475848,7.7194453848344935,7.718875400822821,10421.369849934565,10015.223669388171,9952.00307340567,../imgs/Jasmine (2335).jpg,4991.5,322.55129611492157,133.862548828125,48.74451446533203,123.88253364052221,124.11422752011752,2.280701754385965
120,../data/Jasmine/Jasmine (8596).jpg,Jasmine,108.4450239933236,105.48779470060505,105.16962236595035,-1.96924777955547,-1.9691145293346546,-1.969006848840408,0.09655178862196903,0.09786761515680356,0.09784950567452382,7.774966643664834,7.763645660701961,7.762904299195152,12430.052110123564,11886.007831418732,11820.734215943352,../imgs/Jasmine (8596).jpg,4938.5,345.60511910915375,159.15402221679688,41.83418655395508,121.51277378421247,128.55536431440046,0.5939849624060151
